ID_ISIN,NAME,Date,ID,CHG_PCT_1D,PX_HIGH,PX_LOW,PX_OPEN,PX_VOLUME
GB0033195214,KINGFISHER PLC,02/09/2019,KGF LN Equity,1.0543,197.1,193.55,194.45,5675173
GB0033195214,KINGFISHER PLC,03/09/2019,KGF LN Equity,-0.5598,196.75,193.95,195.9,9500960
GB0033195214,KINGFISHER PLC,04/09/2019,KGF LN Equity,-0.2047,199.15,195,196.65,7496408
GB0033195214,KINGFISHER PLC,05/09/2019,KGF LN Equity,1.9744,198.85,194.75,196.1,9315567
GB0033195214,KINGFISHER PLC,06/09/2019,KGF LN Equity,-0.528,200.2,197.05,197.7,6160749
GB0033195214,KINGFISHER PLC,09/09/2019,KGF LN Equity,2.1234,202.4,198.55,198.95,5594555
GB0033195214,KINGFISHER PLC,10/09/2019,KGF LN Equity,1.7327,206.3,199.35,199.85,6837448
GB0033195214,KINGFISHER PLC,11/09/2019,KGF LN Equity,-0.6813,208.8,202.7,205.4,6448076
GB0033195214,KINGFISHER PLC,12/09/2019,KGF LN Equity,-1.0779,206.3,199.6,205.7,6504075
GB0033195214,KINGFISHER PLC,13/09/2019,KGF LN Equity,3.2194,209.5,201.5,201.6,8387450
GB0033195214,KINGFISHER PLC,16/09/2019,KGF LN Equity,-1.8714,207.3,203.4,205.4,7347897
GB0033195214,KINGFISHER PLC,17/09/2019,KGF LN Equity,-1.467,205.2,199.05,204.3,6269174
GB0033195214,KINGFISHER PLC,18/09/2019,KGF LN Equity,-3.1514,202.4,193.4,197,11690046
GB0033195214,KINGFISHER PLC,19/09/2019,KGF LN Equity,-0.1281,197.25,192.1,196.75,11155937
GB0033195214,KINGFISHER PLC,20/09/2019,KGF LN Equity,3.6429,204.2,193.05,193.05,18931435
GB0033195214,KINGFISHER PLC,23/09/2019,KGF LN Equity,-0.4455,202.2,196.55,201,7396198
GB0033195214,KINGFISHER PLC,24/09/2019,KGF LN Equity,-0.7708,203,198.8,200.8,8779773
GB0033195214,KINGFISHER PLC,25/09/2019,KGF LN Equity,1.328,203.4,198.35,199.2,6327175
GB0033195214,KINGFISHER PLC,26/09/2019,KGF LN Equity,-0.2967,202.8,199.35,202,18645625
GB0033195214,KINGFISHER PLC,27/09/2019,KGF LN Equity,3.621,209.1,201.2,201.2,6616664
GB0033195214,KINGFISHER PLC,30/09/2019,KGF LN Equity,-1.0053,209.3,206.6,208.4,10485093
GB0033195214,KINGFISHER PLC,01/10/2019,KGF LN Equity,1.1605,212.6,206.4,206.5,7529437
GB0033195214,KINGFISHER PLC,02/10/2019,KGF LN Equity,-6.3337,209,194.2,207.4,9322231
GB0033195214,KINGFISHER PLC,03/10/2019,KGF LN Equity,-3.5213,192.4,186.2,192,6373877
GB0033195214,KINGFISHER PLC,04/10/2019,KGF LN Equity,1.7191,192.3,187.05,190.45,8111355
GB0033195214,KINGFISHER PLC,07/10/2019,KGF LN Equity,-0.52,192.85,186.55,187.95,6064758
GB0033195214,KINGFISHER PLC,08/10/2019,KGF LN Equity,-1.3591,194.45,186.85,193.6,5569707
GB0033195214,KINGFISHER PLC,09/10/2019,KGF LN Equity,-1.4838,190.6,185.9,187.35,4893413
GB0033195214,KINGFISHER PLC,10/10/2019,KGF LN Equity,3.7117,194.3,185.9,185.9,6392817
GB0033195214,KINGFISHER PLC,11/10/2019,KGF LN Equity,9.0249,216.1,193.25,193.25,15745858
GB0033195214,KINGFISHER PLC,14/10/2019,KGF LN Equity,1.8554,216.9,205,209,9630436
GB0033195214,KINGFISHER PLC,15/10/2019,KGF LN Equity,3.503,225,212.9,216.7,27519355
GB0033195214,KINGFISHER PLC,16/10/2019,KGF LN Equity,-1.444,222.9,210.5,221.6,13675494
GB0033195214,KINGFISHER PLC,17/10/2019,KGF LN Equity,-1.1447,221.9,211.3,215,8516322
GB0033195214,KINGFISHER PLC,18/10/2019,KGF LN Equity,-0.2316,218.9,214.4,217.2,7516836
GB0033195214,KINGFISHER PLC,21/10/2019,KGF LN Equity,0,219.4,214.9,214.9,6250810
GB0033195214,KINGFISHER PLC,22/10/2019,KGF LN Equity,0.7428,218.2,214.3,217.3,6125796
GB0033195214,KINGFISHER PLC,23/10/2019,KGF LN Equity,0.3226,222.1,214.1,215.7,9612852
GB0033195214,KINGFISHER PLC,24/10/2019,KGF LN Equity,-1.6537,220.8,214,218.6,5243485
GB0033195214,KINGFISHER PLC,25/10/2019,KGF LN Equity,-0.6539,217.4,209.8,215,5805776
GB0033195214,KINGFISHER PLC,28/10/2019,KGF LN Equity,-0.1881,215.3,211,213,3955970
GB0033195214,KINGFISHER PLC,29/10/2019,KGF LN Equity,0.0942,214,208.8,213.1,4986497
GB0033195214,KINGFISHER PLC,30/10/2019,KGF LN Equity,-3.3412,212.7,204.2,212.7,8898165
GB0033195214,KINGFISHER PLC,31/10/2019,KGF LN Equity,0.8763,210.6,203.9,206.2,7302835
GB0033195214,KINGFISHER PLC,01/11/2019,KGF LN Equity,0.917,209.1,206.3,208.5,5473857
GB0033195214,KINGFISHER PLC,04/11/2019,KGF LN Equity,2.9651,215.7,209.7,209.7,6914974
GB0033195214,KINGFISHER PLC,05/11/2019,KGF LN Equity,1.1147,218.7,214.4,214.6,5850988
GB0033195214,KINGFISHER PLC,06/11/2019,KGF LN Equity,-0.9187,220.9,214.2,218.4,5175387
GB0033195214,KINGFISHER PLC,07/11/2019,KGF LN Equity,1.3445,218.6,215,215.3,5813844
GB0033195214,KINGFISHER PLC,08/11/2019,KGF LN Equity,-0.366,217.8,215.1,217.3,7908407
GB0033195214,KINGFISHER PLC,11/11/2019,KGF LN Equity,-0.4132,219,214.6,216.3,10590951
GB0033195214,KINGFISHER PLC,12/11/2019,KGF LN Equity,-0.3227,219,214.9,216.6,4634560
GB0033195214,KINGFISHER PLC,13/11/2019,KGF LN Equity,-1.8501,216.6,212.2,215.4,3534492
GB0033195214,KINGFISHER PLC,14/11/2019,KGF LN Equity,-1.0839,212.5,209.1,212.5,372542
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,23/08/2019,LAND LN Equity,0.4229,777,759.8,761.2,2571170
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,26/08/2019,LAND LN Equity,0.4229,777,759.8,761.2,2571170
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,27/08/2019,LAND LN Equity,3.264,784.6,760.6,762.6,3824093
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,28/08/2019,LAND LN Equity,-1.6314,781.6,771.8,781.6,2321259
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,29/08/2019,LAND LN Equity,0.4405,777.8,769.8,771.2,1277242
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,30/08/2019,LAND LN Equity,0.0258,782.4,773,777.6,1517592
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,02/09/2019,LAND LN Equity,0.4127,783.2,774.4,780,960774
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,03/09/2019,LAND LN Equity,-0.3339,783.4,771.6,778.6,2413426
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,04/09/2019,LAND LN Equity,-0.1031,788.2,775.2,779,1957702
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,05/09/2019,LAND LN Equity,-1.3932,772.8,761.8,771.8,2470343
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,06/09/2019,LAND LN Equity,1.4914,775.8,762.4,765.6,2165942
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,09/09/2019,LAND LN Equity,0,781.6,773.4,778,1287158
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,10/09/2019,LAND LN Equity,3.274,801.2,773.8,775.6,2225726
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,11/09/2019,LAND LN Equity,2.7708,823.8,802,802,2767831
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,12/09/2019,LAND LN Equity,-2.0646,828,804.2,825.6,2742272
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,13/09/2019,LAND LN Equity,3.2242,836.4,806.6,806.6,2028670
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,16/09/2019,LAND LN Equity,-1.4176,831,819.8,828.8,2614079
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,17/09/2019,LAND LN Equity,1.4136,835.8,819.8,825,1793260
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,18/09/2019,LAND LN Equity,1.0574,843,830,831.8,2098207
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,19/09/2019,LAND LN Equity,-0.1189,863.8,838.6,844.4,1977513
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,20/09/2019,LAND LN Equity,0.8095,853,839,841,7377488
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,23/09/2019,LAND LN Equity,-0.803,841,826.8,838.6,1904515
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,24/09/2019,LAND LN Equity,-1.1667,848.6,830.2,840.6,2213099
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,25/09/2019,LAND LN Equity,1.1563,840.4,827.2,831,1213199
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,26/09/2019,LAND LN Equity,1.7861,858.8,838.6,841.8,2952065
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,27/09/2019,LAND LN Equity,0.117,857.8,849.2,855.8,1568247
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,30/09/2019,LAND LN Equity,0.0701,859.6,848.2,857.4,1761208
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,01/10/2019,LAND LN Equity,0.397,862.6,852.2,856.4,1235601
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,02/10/2019,LAND LN Equity,-3.2566,854.8,831.8,853,2441272
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,03/10/2019,LAND LN Equity,-0.0481,836.8,823.8,825.2,1618947
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,04/10/2019,LAND LN Equity,0.6255,841.4,829.6,836.4,1889934
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,07/10/2019,LAND LN Equity,0.765,843,829.4,838.6,1116105
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,08/10/2019,LAND LN Equity,-2.6572,842.6,820.6,837.2,2131161
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,09/10/2019,LAND LN Equity,0.8774,834.4,820.6,820.6,1491746
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,10/10/2019,LAND LN Equity,1.3771,839.2,821.6,835.2,1600017
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,11/10/2019,LAND LN Equity,6.7207,898.2,838.4,838.4,3543951
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,14/10/2019,LAND LN Equity,-0.4243,894.6,877.4,890,2106757
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,15/10/2019,LAND LN Equity,6.0776,950.2,895.8,898.2,5827902
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,16/10/2019,LAND LN Equity,0.444,951.8,919.2,937.8,4441035
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,17/10/2019,LAND LN Equity,-0.2105,983.2,935.8,940.4,4196474
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,18/10/2019,LAND LN Equity,1.3288,969,949,950.2,3588138
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,21/10/2019,LAND LN Equity,-1.1241,969.6,950,966.2,3099349
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,22/10/2019,LAND LN Equity,1.3684,967.6,946.6,946.6,3023433
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,23/10/2019,LAND LN Equity,-0.9346,960.2,947.6,958,2348756
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,24/10/2019,LAND LN Equity,-1.3627,960,941,955.6,2719846
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,25/10/2019,LAND LN Equity,-1.1902,948,916.8,943,3690940
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,28/10/2019,LAND LN Equity,0.8174,938.2,926.4,929.8,1363338
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,29/10/2019,LAND LN Equity,0.4267,945,926.8,938,2171989
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,30/10/2019,LAND LN Equity,0.1487,946.8,935.2,942,1561044
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,31/10/2019,LAND LN Equity,-0.297,955.4,939.4,947.4,1784768
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,01/11/2019,LAND LN Equity,-0.8298,945.4,929.6,943.8,2073181
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,04/11/2019,LAND LN Equity,-1.9524,940,914,927.4,2570369
GB00BYW0PQ60,LAND SECURITIES GROUP PLC,05/11/2019,LAND LN Equity,0.2845,919.2,911.8,915.6,1988891
